,block_id,timeout_in_s,solver_time_in_sec,has_model,finished_execution,lower_bound,upper_bound,models_found,cost_per_model_found,found_model_times,hard_is_sat,hard_time_in_sec,hard_found_model,hard_cost_found
78,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_block30,30.0,52.22,True,False,-19,19,"['SWAP1 POP PUSH MLOAD_0 DUP1 PUSH ADD_0 SWAP2 PUSH DUP3 DUP3 SUB_0 ADD_1 DUP3 MSTORE_0 PUSH MSTORE_1 MLOAD_1 SWAP1 KECCAK256_0 NOP NOP NOP', 'SWAP1 POP PUSH MLOAD_0 DUP1 PUSH ADD_0 SWAP2 PUSH DUP3 DUP3 SUB_0 ADD_1 DUP3 MSTORE_0 PUSH MSTORE_1 MLOAD_1 SWAP1 KECCAK256_0 NOP NOP NOP', 'SWAP1 POP PUSH MLOAD_0 DUP1 DUP3 SUB_0 PUSH ADD_1 DUP2 MSTORE_0 PUSH DUP2 ADD_0 SWAP2 PUSH MSTORE_1 MLOAD_1 SWAP1 KECCAK256_0 NOP NOP NOP', 'DUP1 PUSH MLOAD_0 DUP1 SWAP3 SUB_0 PUSH ADD_1 DUP3 MSTORE_0 PUSH MSTORE_1 DUP1 MLOAD_1 SWAP2 POP PUSH ADD_0 KECCAK256_0 NOP NOP NOP NOP', 'DUP1 PUSH MLOAD_0 DUP1 SWAP3 SUB_0 PUSH ADD_1 DUP3 MSTORE_0 PUSH MSTORE_1 DUP1 MLOAD_1 SWAP2 POP PUSH ADD_0 KECCAK256_0 NOP NOP NOP NOP']","[3, 3, 3, 4, 4]","[1.99, 2.0, 48.74, 52.17, 52.19]",True,12.01,PUSH MLOAD_0 DUP1 PUSH ADD_0 SWAP2 DUP2 SWAP2 DUP2 SUB_0 PUSH SWAP1 ADD_1 SWAP4 SWAP4 DUP3 MSTORE_0 PUSH MSTORE_1 MLOAD_1 SWAP2 POP KECCAK256_0,0.0
79,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block261,60.0,78.69,True,False,-27,27,"['PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH DUP2 PUSH ADD_2 MSTORE_1 PUSH DUP2 PUSH ADD_3 MSTORE_2 PUSH DUP2 PUSH ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH DUP2 PUSH ADD_2 MSTORE_1 PUSH DUP2 PUSH ADD_3 MSTORE_2 PUSH DUP2 PUSH ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH PUSH PUSH DUP4 PUSH ADD_2 MSTORE_1 PUSH PUSH DUP5 ADD_3 MSTORE_2 DUP3 ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH DUP2 PUSH ADD_2 MSTORE_1 PUSH PUSH DUP3 ADD_1 PUSH PUSH DUP5 ADD_3 MSTORE_2 PUSH PUSH DUP5 ADD_4 MSTORE_3 MSTORE_4 PUSH ADD_0']","[0, 0, 0, 0]","[56.47, 56.48, 57.83, 78.33]",True,14.14,PUSH MLOAD_0 PUSH PUSH DUP3 MSTORE_0 DUP2 PUSH PUSH DUP3 ADD_2 MSTORE_1 PUSH PUSH DUP3 ADD_3 MSTORE_2 PUSH ADD_4 MSTORE_3 PUSH PUSH DUP3 PUSH ADD_1 MSTORE_4 ADD_0,0.0
80,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_block106,40.0,68.67,True,False,-13,21,"['PUSH DUP3 AND_1 PUSH PUSH PUSH KECCAK256_0 DUP1 SLOAD_0 PUSH AND_0 DUP4 OR_0 PUSH SWAP2 SSTORE_0 SWAP1 MSTORE_1 DUP2 SWAP1 PUSH DUP4 SWAP1 MSTORE_0 NOP NOP', 'PUSH DUP3 AND_1 PUSH PUSH PUSH KECCAK256_0 DUP1 SLOAD_0 PUSH AND_0 DUP4 OR_0 PUSH SWAP2 SSTORE_0 SWAP1 MSTORE_1 DUP2 SWAP1 PUSH DUP4 SWAP1 MSTORE_0 NOP NOP', 'PUSH PUSH KECCAK256_0 DUP3 PUSH AND_1 DUP2 SLOAD_0 PUSH AND_0 DUP2 OR_0 PUSH PUSH MSTORE_1 DUP4 SWAP3 SSTORE_0 SWAP3 SWAP3 DUP2 PUSH MSTORE_0 NOP NOP NOP', 'PUSH DUP3 AND_1 PUSH PUSH KECCAK256_0 DUP1 SLOAD_0 PUSH AND_0 PUSH PUSH MSTORE_1 DUP3 OR_0 SWAP1 SSTORE_0 DUP2 PUSH MSTORE_0 DUP2 SWAP1 NOP NOP NOP NOP', 'DUP1 PUSH PUSH MSTORE_1 PUSH MSTORE_0 PUSH PUSH KECCAK256_0 PUSH DUP4 AND_1 DUP1 DUP3 SLOAD_0 PUSH AND_0 OR_0 DUP4 SWAP3 SSTORE_0 NOP NOP NOP NOP NOP', 'PUSH PUSH KECCAK256_0 DUP3 PUSH AND_1 DUP2 SLOAD_0 PUSH AND_0 DUP4 PUSH MSTORE_0 PUSH PUSH MSTORE_1 DUP2 OR_0 DUP4 SWAP3 SSTORE_0 NOP NOP NOP NOP NOP', 'PUSH PUSH KECCAK256_0 DUP3 PUSH AND_1 DUP2 SLOAD_0 PUSH AND_0 DUP4 PUSH MSTORE_0 PUSH PUSH MSTORE_1 DUP2 OR_0 DUP4 SWAP3 SSTORE_0 NOP NOP NOP NOP NOP', 'PUSH PUSH KECCAK256_0 DUP3 PUSH AND_1 DUP2 SLOAD_0 PUSH AND_0 PUSH PUSH MSTORE_1 DUP4 PUSH MSTORE_0 DUP2 OR_0 DUP4 SWAP3 SSTORE_0 NOP NOP NOP NOP NOP', 'PUSH PUSH MSTORE_1 PUSH PUSH KECCAK256_0 PUSH DUP4 AND_1 DUP2 SLOAD_0 PUSH AND_0 DUP2 OR_0 DUP4 SWAP3 SSTORE_0 DUP2 PUSH MSTORE_0 NOP NOP NOP NOP NOP', 'PUSH PUSH KECCAK256_0 DUP3 PUSH AND_1 PUSH DUP3 SLOAD_0 PUSH AND_0 DUP3 OR_0 DUP5 SWAP4 SSTORE_0 PUSH MSTORE_1 DUP2 PUSH MSTORE_0 NOP NOP NOP NOP NOP', 'PUSH PUSH KECCAK256_0 PUSH PUSH MSTORE_1 PUSH DUP4 DUP4 PUSH MSTORE_0 AND_1 DUP1 PUSH DUP4 SLOAD_0 AND_0 OR_0 DUP4 SWAP3 SSTORE_0 NOP NOP NOP NOP NOP']","[2, 2, 3, 4, 5, 5, 5, 5, 5, 5, 5]","[6.81, 6.81, 56.03, 57.89, 61.71, 62.18, 62.2, 62.4, 63.31, 63.54, 68.65]",True,12.76,PUSH PUSH DUP4 DUP4 PUSH MSTORE_0 AND_1 DUP1 PUSH PUSH KECCAK256_0 SWAP3 PUSH SWAP1 MSTORE_1 PUSH SWAP1 SWAP1 DUP4 SLOAD_0 SWAP1 AND_0 OR_0 DUP4 SWAP3 SSTORE_0,0.0
81,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block168,60.0,93.53,True,False,-27,27,"['PUSH MLOAD_0 PUSH PUSH DUP3 PUSH ADD_2 PUSH DUP5 MSTORE_0 MSTORE_1 DUP2 PUSH ADD_3 MSTORE_2 PUSH PUSH DUP3 ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH PUSH DUP3 PUSH ADD_2 PUSH DUP5 MSTORE_0 MSTORE_1 DUP2 PUSH ADD_3 MSTORE_2 PUSH PUSH DUP3 ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH PUSH DUP3 ADD_2 MSTORE_1 PUSH PUSH DUP3 ADD_3 MSTORE_2 PUSH PUSH DUP3 ADD_4 MSTORE_3 PUSH DUP2 PUSH ADD_1 MSTORE_4 PUSH ADD_0']","[0, 0, 0]","[15.86, 15.87, 73.37]",True,40.06,PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH PUSH DUP3 ADD_2 MSTORE_1 PUSH PUSH PUSH DUP4 ADD_3 MSTORE_2 PUSH PUSH DUP4 ADD_4 MSTORE_3 DUP2 PUSH ADD_1 MSTORE_4 PUSH ADD_0,0.0
82,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block161,60.0,60.58,True,False,-27,27,"['PUSH MLOAD_0 PUSH PUSH DUP3 MSTORE_0 PUSH DUP3 ADD_2 MSTORE_1 PUSH PUSH DUP3 ADD_4 PUSH DUP4 PUSH ADD_3 MSTORE_2 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH PUSH DUP3 MSTORE_0 PUSH DUP3 ADD_2 MSTORE_1 PUSH PUSH DUP3 ADD_4 PUSH DUP4 PUSH ADD_3 MSTORE_2 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH PUSH DUP3 MSTORE_0 DUP2 PUSH ADD_2 MSTORE_1 PUSH PUSH DUP3 ADD_3 MSTORE_2 PUSH DUP2 PUSH ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH PUSH DUP3 MSTORE_0 PUSH DUP3 ADD_2 MSTORE_1 PUSH DUP2 PUSH ADD_3 MSTORE_2 PUSH PUSH DUP3 ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0']","[0, 0, 0, 0]","[48.25, 48.26, 52.58, 60.59]",True,15.26,PUSH MLOAD_0 PUSH PUSH DUP3 MSTORE_0 DUP2 PUSH DUP2 PUSH ADD_2 MSTORE_1 PUSH ADD_3 MSTORE_2 PUSH PUSH PUSH DUP4 ADD_4 MSTORE_3 DUP2 PUSH ADD_1 MSTORE_4 PUSH ADD_0,0.0
83,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_block345,30.0,12.44,True,True,0,19,"['PUSH MLOAD_0 PUSH DUP3 ADD_0 PUSH AND_0 DUP3 DUP3 MSTORE_0 PUSH ADD_2 DUP2 SWAP1 ADD_1 PUSH MSTORE_1 SWAP1 DUP1 ISZERO_0', 'PUSH MLOAD_0 PUSH DUP3 ADD_0 PUSH AND_0 DUP3 DUP3 MSTORE_0 PUSH ADD_2 DUP2 SWAP1 ADD_1 PUSH MSTORE_1 SWAP1 DUP1 ISZERO_0', 'PUSH MLOAD_0 DUP1 PUSH PUSH DUP5 PUSH ADD_0 AND_0 ADD_2 DUP4 DUP3 MSTORE_0 ADD_1 PUSH MSTORE_1 SWAP1 DUP1 ISZERO_0 NOP', 'PUSH MLOAD_0 SWAP1 PUSH PUSH PUSH DUP4 ADD_0 AND_0 ADD_2 DUP3 ADD_1 DUP2 DUP4 MSTORE_0 PUSH MSTORE_1 DUP1 ISZERO_0 NOP', 'PUSH MLOAD_0 PUSH PUSH DUP4 ADD_0 AND_0 PUSH ADD_2 DUP3 DUP3 MSTORE_0 DUP2 ADD_1 PUSH MSTORE_1 SWAP1 DUP1 ISZERO_0 NOP', 'PUSH MLOAD_0 PUSH DUP3 ADD_0 PUSH DUP4 DUP4 MSTORE_0 AND_0 PUSH ADD_2 DUP2 ADD_1 PUSH MSTORE_1 SWAP1 DUP1 ISZERO_0 NOP', 'PUSH MLOAD_0 DUP2 DUP2 MSTORE_0 PUSH DUP3 PUSH ADD_0 PUSH AND_0 ADD_2 DUP2 ADD_1 PUSH MSTORE_1 SWAP1 DUP1 ISZERO_0 NOP']","[0, 0, 1, 1, 1, 1, 1]","[2.9, 2.91, 3.41, 9.99, 12.12, 12.38, 12.45]",True,3.98,DUP1 ISZERO_0 SWAP1 PUSH MLOAD_0 DUP2 PUSH ADD_0 PUSH AND_0 DUP3 DUP3 MSTORE_0 PUSH ADD_2 DUP2 ADD_1 PUSH MSTORE_1 SWAP2,0.0
84,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block60,60.0,60.12,True,False,-27,27,"['PUSH MLOAD_0 PUSH DUP2 PUSH DUP2 MSTORE_0 PUSH DUP4 PUSH ADD_2 MSTORE_1 PUSH PUSH DUP3 ADD_3 MSTORE_2 PUSH ADD_4 MSTORE_3 PUSH PUSH DUP3 PUSH ADD_1 MSTORE_4 ADD_0', 'PUSH MLOAD_0 PUSH DUP2 PUSH DUP2 MSTORE_0 PUSH DUP4 PUSH ADD_2 MSTORE_1 PUSH PUSH DUP3 ADD_3 MSTORE_2 PUSH ADD_4 MSTORE_3 PUSH PUSH DUP3 PUSH ADD_1 MSTORE_4 ADD_0', 'PUSH MLOAD_0 PUSH DUP2 PUSH PUSH DUP5 MSTORE_0 PUSH DUP3 ADD_2 MSTORE_1 PUSH ADD_3 MSTORE_2 PUSH DUP2 PUSH ADD_4 MSTORE_3 PUSH PUSH PUSH DUP4 ADD_1 MSTORE_4 ADD_0']","[0, 0, 0]","[15.83, 15.84, 38.96]",True,18.4,PUSH MLOAD_0 PUSH PUSH DUP3 PUSH ADD_2 PUSH DUP5 MSTORE_0 MSTORE_1 DUP2 PUSH ADD_3 MSTORE_2 PUSH DUP2 PUSH ADD_1 PUSH PUSH DUP5 ADD_4 MSTORE_3 MSTORE_4 PUSH ADD_0,0.0
85,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_block195,50.0,160.34,True,False,-18,19,"['SWAP2 SWAP2 PUSH PUSH KECCAK256_0 SWAP1 SWAP3 PUSH DUP3 SWAP2 SWAP6 SWAP5 POP PUSH MSTORE_1 SLOAD_0 SWAP4 SWAP1 PUSH MSTORE_3 PUSH AND_0 PUSH MSTORE_0 SWAP1 SWAP1 PUSH MSTORE_2', 'SWAP2 SWAP2 PUSH PUSH KECCAK256_0 SWAP1 SWAP3 PUSH DUP3 SWAP2 SWAP6 SWAP5 POP PUSH MSTORE_1 SLOAD_0 SWAP4 SWAP1 PUSH MSTORE_3 PUSH AND_0 PUSH MSTORE_0 SWAP1 SWAP1 PUSH MSTORE_2', 'POP SWAP1 PUSH PUSH MSTORE_1 PUSH AND_0 PUSH MSTORE_0 PUSH MSTORE_2 PUSH PUSH KECCAK256_0 DUP1 PUSH MSTORE_3 SLOAD_0 SWAP1 NOP NOP NOP NOP NOP NOP NOP NOP NOP', 'POP SWAP1 PUSH AND_0 PUSH MSTORE_0 PUSH PUSH MSTORE_1 PUSH MSTORE_2 PUSH PUSH KECCAK256_0 DUP1 PUSH MSTORE_3 SLOAD_0 SWAP1 NOP NOP NOP NOP NOP NOP NOP NOP NOP', 'POP SWAP1 PUSH PUSH MSTORE_1 PUSH AND_0 PUSH MSTORE_0 PUSH MSTORE_2 PUSH PUSH KECCAK256_0 DUP1 PUSH MSTORE_3 SLOAD_0 SWAP1 NOP NOP NOP NOP NOP NOP NOP NOP NOP', 'POP SWAP1 PUSH PUSH MSTORE_1 PUSH AND_0 PUSH MSTORE_0 PUSH MSTORE_2 PUSH PUSH KECCAK256_0 DUP1 PUSH MSTORE_3 SLOAD_0 SWAP1 NOP NOP NOP NOP NOP NOP NOP NOP NOP']","[0, 0, 9, 9, 9, 9]","[59.61, 59.62, 68.04, 98.22, 160.3, 160.34]",True,15.68,PUSH PUSH DUP5 AND_0 SWAP3 SWAP2 SWAP3 DUP2 MSTORE_0 MSTORE_2 PUSH SWAP2 POP POP SWAP1 PUSH PUSH KECCAK256_0 DUP1 PUSH PUSH SWAP2 SWAP4 SWAP5 MSTORE_1 MSTORE_3 SLOAD_0 SWAP1,0.0
86,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block174,30.0,13.03,True,True,0,17,"['DUP3 PUSH PUSH PUSH PUSH KECCAK256_0 SLOAD_0 AND_1 ISZERO_0 SWAP2 DUP3 ISZERO_1 SWAP2 AND_0 PUSH MSTORE_0 PUSH PUSH MSTORE_1', 'DUP3 PUSH PUSH PUSH PUSH KECCAK256_0 SLOAD_0 AND_1 ISZERO_0 SWAP2 DUP3 ISZERO_1 SWAP2 AND_0 PUSH MSTORE_0 PUSH PUSH MSTORE_1', 'PUSH PUSH KECCAK256_0 SLOAD_0 PUSH AND_1 SWAP3 SWAP3 ISZERO_0 DUP1 ISZERO_1 PUSH PUSH DUP7 PUSH AND_0 PUSH MSTORE_0 MSTORE_1', 'PUSH PUSH MSTORE_1 PUSH DUP4 PUSH AND_0 PUSH MSTORE_0 PUSH PUSH KECCAK256_0 SLOAD_0 SWAP1 AND_1 ISZERO_0 DUP1 ISZERO_1 NOP', 'PUSH PUSH KECCAK256_0 SLOAD_0 PUSH AND_1 PUSH DUP5 AND_0 PUSH MSTORE_0 ISZERO_0 DUP1 SWAP1 ISZERO_1 PUSH PUSH MSTORE_1 NOP', 'PUSH PUSH KECCAK256_0 SLOAD_0 PUSH AND_1 PUSH DUP5 AND_0 PUSH MSTORE_0 ISZERO_0 DUP1 ISZERO_1 PUSH PUSH MSTORE_1 NOP NOP', 'PUSH PUSH KECCAK256_0 SLOAD_0 PUSH AND_1 PUSH DUP5 AND_0 PUSH MSTORE_0 ISZERO_0 DUP1 ISZERO_1 PUSH PUSH MSTORE_1 NOP NOP']","[0, 0, 0, 1, 1, 2, 2]","[3.61, 3.61, 4.52, 4.64, 13.0, 13.02, 13.05]",True,12.35,PUSH PUSH PUSH PUSH PUSH KECCAK256_0 SLOAD_0 AND_1 ISZERO_0 DUP6 DUP2 ISZERO_1 SWAP3 AND_0 PUSH MSTORE_0 SWAP2 PUSH MSTORE_1,0.0
87,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_block71,60.0,72.77,True,False,-27,27,"['PUSH MLOAD_0 PUSH PUSH DUP3 PUSH DUP5 MSTORE_0 ADD_2 MSTORE_1 PUSH PUSH PUSH DUP4 ADD_3 MSTORE_2 PUSH DUP3 ADD_4 MSTORE_3 PUSH DUP2 PUSH ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH PUSH DUP3 PUSH DUP5 MSTORE_0 ADD_2 MSTORE_1 PUSH PUSH PUSH DUP4 ADD_3 MSTORE_2 PUSH DUP3 ADD_4 MSTORE_3 PUSH DUP2 PUSH ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH PUSH PUSH DUP4 PUSH ADD_2 MSTORE_1 PUSH DUP4 ADD_3 MSTORE_2 DUP2 PUSH ADD_4 MSTORE_3 PUSH DUP2 PUSH ADD_1 MSTORE_4 PUSH ADD_0']","[0, 0, 0]","[39.49, 39.5, 45.99]",True,12.34,PUSH MLOAD_0 PUSH DUP2 PUSH PUSH DUP3 MSTORE_0 ADD_2 MSTORE_1 PUSH DUP2 PUSH DUP4 PUSH ADD_3 MSTORE_2 PUSH ADD_1 PUSH PUSH DUP5 ADD_4 MSTORE_3 MSTORE_4 PUSH ADD_0,0.0
88,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block,30.0,40.89,True,False,-6,17,"['DUP7 PUSH DUP6 DUP9 ADD_0 ADD_1 GT_0 PUSH SWAP4 POP ISZERO_0 DUP5 DUP4 PUSH MSTORE_0 DUP3 MSTORE_1', 'DUP7 PUSH DUP6 DUP9 ADD_0 ADD_1 GT_0 PUSH SWAP4 POP ISZERO_0 DUP5 DUP4 PUSH MSTORE_0 DUP3 MSTORE_1']","[0, 0]","[10.88, 10.89]",True,10.86,DUP7 PUSH DUP6 DUP9 ADD_0 ADD_1 GT_0 PUSH SWAP4 POP ISZERO_0 DUP3 PUSH MSTORE_0 DUP5 DUP3 MSTORE_1,0.0
89,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block164,60.0,88.45,True,False,-27,27,"['PUSH MLOAD_0 PUSH DUP2 PUSH PUSH DUP5 MSTORE_0 ADD_2 MSTORE_1 PUSH PUSH PUSH DUP4 ADD_3 MSTORE_2 DUP2 PUSH ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH DUP2 PUSH PUSH DUP5 MSTORE_0 ADD_2 MSTORE_1 PUSH PUSH PUSH DUP4 ADD_3 MSTORE_2 DUP2 PUSH ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH PUSH DUP3 ADD_3 PUSH DUP4 PUSH ADD_2 MSTORE_1 MSTORE_2 PUSH PUSH PUSH DUP4 ADD_4 MSTORE_3 PUSH DUP3 PUSH ADD_1 MSTORE_4 ADD_0', 'PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH DUP2 PUSH ADD_2 MSTORE_1 PUSH PUSH DUP3 PUSH ADD_3 MSTORE_2 PUSH DUP3 ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0']","[0, 0, 0, 0]","[16.78, 16.78, 87.99, 88.42]",True,27.19,PUSH MLOAD_0 PUSH DUP2 PUSH ADD_1 PUSH DUP4 MSTORE_0 PUSH PUSH DUP5 ADD_2 MSTORE_1 PUSH PUSH DUP5 ADD_3 MSTORE_2 PUSH DUP4 PUSH ADD_4 MSTORE_3 MSTORE_4 PUSH ADD_0,0.0
90,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_block131,40.0,99.86,True,False,-8,19,"['POP POP PUSH MLOAD_0 PUSH DUP2 SWAP2 ADD_0 PUSH MSTORE_0 PUSH PUSH DUP3 ADD_1 PUSH DUP4 MSTORE_1 MSTORE_2 SWAP1 NOP', 'POP POP PUSH MLOAD_0 PUSH DUP2 SWAP2 ADD_0 PUSH MSTORE_0 PUSH PUSH DUP3 ADD_1 PUSH DUP4 MSTORE_1 MSTORE_2 SWAP1 NOP']","[1, 1]","[17.34, 17.35]",True,3.88,POP POP PUSH PUSH MLOAD_0 SWAP2 SWAP1 DUP3 PUSH SWAP2 ADD_0 PUSH MSTORE_0 PUSH DUP4 MSTORE_1 PUSH DUP4 ADD_1 MSTORE_2,0.0
91,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block86,20.0,133.31,True,False,-16,19,"['PUSH MUL_0 PUSH PUSH KECCAK256_0 ADD_0 SWAP2 POP PUSH SWAP1 CALLER_0 PUSH DUP4 DUP6 SLOAD_0 DIV_0 AND_0 PUSH SWAP1 SWAP1 SWAP2 EQ_0 SWAP3 POP MSTORE_0', 'PUSH MUL_0 PUSH PUSH KECCAK256_0 ADD_0 SWAP2 POP PUSH SWAP1 CALLER_0 PUSH DUP4 DUP6 SLOAD_0 DIV_0 AND_0 PUSH SWAP1 SWAP1 SWAP2 EQ_0 SWAP3 POP MSTORE_0', 'DUP2 SWAP3 POP PUSH MUL_0 SWAP2 PUSH SWAP2 POP PUSH SWAP1 PUSH MSTORE_0 SWAP1 KECCAK256_0 SWAP1 ADD_0 PUSH DUP2 SLOAD_0 DIV_0 PUSH AND_0 CALLER_0 EQ_0', 'SWAP2 POP PUSH MSTORE_0 PUSH MUL_0 PUSH PUSH KECCAK256_0 SWAP1 ADD_0 PUSH PUSH DUP3 SLOAD_0 DIV_0 AND_0 CALLER_0 EQ_0 NOP NOP NOP NOP NOP NOP', 'PUSH MUL_0 PUSH PUSH KECCAK256_0 ADD_0 SWAP2 POP PUSH DUP3 SLOAD_0 DIV_0 PUSH SWAP2 PUSH MSTORE_0 AND_0 CALLER_0 EQ_0 NOP NOP NOP NOP NOP NOP']","[0, 0, 0, 6, 6]","[8.58, 8.59, 10.14, 26.46, 133.31]",False,20.03,,
92,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_block185,60.0,60.58,True,False,-27,27,"['PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH DUP2 PUSH ADD_1 PUSH DUP4 PUSH ADD_2 MSTORE_1 PUSH DUP4 PUSH ADD_3 MSTORE_2 PUSH DUP4 PUSH ADD_4 MSTORE_3 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH DUP2 PUSH ADD_1 PUSH DUP4 PUSH ADD_2 MSTORE_1 PUSH DUP4 PUSH ADD_3 MSTORE_2 PUSH DUP4 PUSH ADD_4 MSTORE_3 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH DUP2 PUSH ADD_2 MSTORE_1 PUSH PUSH PUSH DUP4 ADD_3 MSTORE_2 PUSH DUP3 PUSH ADD_4 MSTORE_3 PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0']","[0, 0, 0]","[12.33, 12.34, 33.43]",True,21.28,PUSH PUSH MLOAD_0 PUSH DUP2 PUSH DUP2 MSTORE_0 PUSH ADD_2 MSTORE_1 PUSH DUP2 PUSH ADD_3 MSTORE_2 PUSH DUP2 PUSH ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 ADD_0,0.0
