,block_id,target_gas_cost,real_gas,shown_optimal,no_model_found,source_gas_cost,saved_gas,solver_time_in_sec,target_disasm,init_progr_len,final_progr_len,number_of_necessary_uninterpreted_instructions,number_of_necessary_push,bytes_required,original_instrs,original_bytes,saved_bytes
117,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block107_input,8.0,18,True,False,24,6.0,0.117,POP POP POP SWAP3 POP POP POP PUSHTAG 130 ,10,8.0,1,0,12.0,"['POP', 'SWAP2', 'SWAP5', 'POP', 'PUSHTAG', 'SWAP4', 'POP', 'POP', 'POP', 'POP']",14,2.0
118,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block131_input,9.0,27,True,False,33,6.0,0.036,PUSH 40 MLOAD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSHTAG 114 SWAP1 PUSH 4 ADD ,9,9.0,4,3,47.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'ADD', 'PUSHTAG', 'SWAP1']",21,-26.0
119,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block250_input,5.0,5709,True,False,5712,3.0,0.031,PUSH 6 SSTORE PUSHTAG 380 PUSH 7 SLOAD ,6,5.0,3,2,11.0,"['PUSH1', 'SSTORE', 'PUSH1', 'SLOAD', 'PUSHTAG', 'SWAP1']",12,1.0
120,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block151_input,4.0,10,True,False,10,0.0,0.024,SWAP2 POP SWAP2 POP ,4,4.0,0,0,4.0,"['SWAP2', 'POP', 'SWAP2', 'POP']",4,0.0
121,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block249_input,3.0,706,True,False,709,3.0,0.021,PUSHTAG 379 PUSH 6 SLOAD ,4,3.0,2,1,8.0,"['PUSH1', 'SLOAD', 'PUSHTAG', 'SWAP1']",9,1.0
122,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block305_input,6.0,18,True,False,24,6.0,0.027,PUSH 12 PUSH 4 MSTORE PUSH 4e487b7100000000000000000000000000000000000000000000000000000000 PUSH 0 MSTORE ,6,6.0,2,4,41.0,"['PUSH4', 'PUSH1', 'SHL', 'PUSH1', 'MSTORE', 'PUSH1', 'PUSH1', 'MSTORE']",16,-25.0
123,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block7_input,3.0,9,True,False,9,0.0,0.017,PUSH dd62ed3e DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
124,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block13_input,3.0,9,True,False,9,0.0,0.019,PUSH 715018a6 DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
125,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block92.1_input,,,False,True,843,,50.026,,27,,8,5,,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP11', 'AND', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'DUP1', 'DUP4', 'KECCAK256', 'CALLER', 'DUP5', 'MSTORE', 'SWAP1', 'SWAP2', 'MSTORE', 'SWAP1', 'KECCAK256', 'SLOAD', 'SWAP2', 'SWAP1']",38,
126,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block81_input,2.0,6,True,False,6,0.0,0.013,DUP1 ISZERO ,2,2.0,1,0,2.0,"['DUP1', 'ISZERO']",2,0.0
127,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block200_input,2.0,5,True,False,5,0.0,0.017,SWAP1 POP ,2,2.0,0,0,2.0,"['SWAP1', 'POP']",2,0.0
