,block_id,target_gas_cost,real_gas,shown_optimal,no_model_found,source_gas_cost,saved_gas,solver_time_in_sec,target_disasm,init_progr_len,final_progr_len,number_of_necessary_uninterpreted_instructions,number_of_necessary_push,bytes_required,original_instrs,original_bytes,saved_bytes
62,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block141_input,27.0,81,False,False,93,12.0,59.979,PUSH 40 MLOAD PUSH 20 PUSH 4 DUP3 ADD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP4 MSTORE MSTORE PUSH 21 PUSH 24 DUP3 ADD MSTORE PUSH 45524332303a206275726e2066726f6d20746865207a65726f20616464726573 PUSH 44 DUP3 ADD MSTORE PUSH 7300000000000000000000000000000000000000000000000000000000000000 PUSH 64 DUP3 ADD MSTORE PUSH 84 ADD ,27,27.0,11,11,131.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH32', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'PUSH1', 'SHL', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD']",77,-54.0
63,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block27_input,3.0,9,True,False,9,0.0,0.019,PUSH 6fdde03 DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
64,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block36_input,4.0,12,True,False,15,3.0,0.027,PUSHTAG 34 SWAP1 PUSH 40 MLOAD ,5,4.0,2,1,9.0,"['PUSH1', 'MLOAD', 'PUSHTAG', 'SWAP2', 'SWAP1']",10,1.0
65,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block174_input,14.0,42,True,False,42,0.0,2.797,DUP3 DUP7 DUP3 ADD ADD MLOAD DUP6 DUP3 ADD PUSH 40 ADD MSTORE DUP3 ADD ,14,14.0,7,1,15.0,"['DUP6', 'DUP2', 'ADD', 'DUP4', 'ADD', 'MLOAD', 'DUP6', 'DUP3', 'ADD', 'PUSH1', 'ADD', 'MSTORE', 'DUP3', 'ADD']",15,0.0
66,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block120_input,22.0,66,True,False,72,6.0,3.826,PUSH 40 MLOAD PUSH 20 DUP2 PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSH 4 ADD MSTORE PUSH 1f PUSH 24 DUP3 ADD MSTORE PUSH 45524332303a206d696e7420746f20746865207a65726f206164647265737300 PUSH 44 DUP3 ADD MSTORE PUSH 64 ADD ,22,22.0,9,9,93.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH32', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD']",67,-26.0
67,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block123.1_input,2.0,4,True,False,4,0.0,0.018,POP POP ,2,2.0,0,0,2.0,"['POP', 'POP']",2,0.0
68,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block9_input,3.0,9,True,False,9,0.0,0.019,PUSH dd62ed3e DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
69,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block121_input,7.0,718,True,False,724,6.0,0.181,DUP1 PUSH 6 PUSH 0 PUSHTAG 216 DUP5 DUP4 SLOAD ,9,7.0,2,2,13.0,"['DUP1', 'PUSH1', 'PUSH1', 'DUP3', 'DUP3', 'SLOAD', 'PUSHTAG', 'SWAP2', 'SWAP1']",15,2.0
70,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block181_input,8.0,24,True,False,24,0.0,0.092,PUSH 0 DUP1 PUSH 40 DUP4 DUP6 SUB SLT ISZERO ,8,8.0,3,2,10.0,"['PUSH1', 'DUP1', 'PUSH1', 'DUP4', 'DUP6', 'SUB', 'SLT', 'ISZERO']",10,0.0
71,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block194_input,9.0,27,True,False,27,0.0,0.141,PUSH 0 DUP1 PUSH 0 PUSH 60 DUP5 DUP7 SUB SLT ISZERO ,9,9.0,3,2,12.0,"['PUSH1', 'DUP1', 'PUSH1', 'PUSH1', 'DUP5', 'DUP7', 'SUB', 'SLT', 'ISZERO']",12,0.0
72,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_ECDSA_block0_input,6.0,17,True,False,17,0.0,0.027,ADDRESS PUSHDEPLOYADDRESS EQ PUSH 80 PUSH 40 MSTORE ,6,6.0,4,2,28.0,"['PUSHDEPLOYADDRESS', 'ADDRESS', 'EQ', 'PUSH1', 'PUSH1', 'MSTORE']",28,0.0
73,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block13_input,3.0,9,True,False,9,0.0,0.022,PUSH 95d89b41 DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
74,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block29_input,3.0,9,True,False,9,0.0,0.018,PUSH 1195e07e DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
75,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block22_input,7.0,21,True,False,33,12.0,0.039,DUP2 MLOAD DUP1 PUSH ffffffffffffffffffffffffffffffffffffffff AND DUP2 EQ ,7,7.0,3,1,27.0,"['DUP2', 'MLOAD', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP2', 'AND', 'DUP2', 'EQ']",14,-13.0
76,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block11_input,9.0,5024,True,False,5024,0.0,0.126,DUP3 DUP4 DUP5 ADD PUSH 1 ADD DUP7 SSTORE ISZERO ,9,9.0,4,1,10.0,"['DUP3', 'DUP1', 'ADD', 'PUSH1', 'ADD', 'DUP6', 'SSTORE', 'DUP3', 'ISZERO']",10,0.0
77,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block124_input,3.0,9,True,False,21,12.0,0.023,DUP3 PUSH ffffffffffffffffffffffffffffffffffffffff AND ,3,3.0,1,1,23.0,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP4', 'AND']",10,-13.0
78,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block117_input,14.0,42,True,False,42,0.0,0.795,DUP2 PUSH 20 ADD MLOAD PUSH 40 DUP4 ADD MLOAD DUP4 PUSH 60 ADD MLOAD PUSH 0 BYTE ,14,14.0,7,4,18.0,"['PUSH1', 'DUP3', 'ADD', 'MLOAD', 'PUSH1', 'DUP4', 'ADD', 'MLOAD', 'PUSH1', 'DUP5', 'ADD', 'MLOAD', 'PUSH1', 'BYTE']",18,0.0
79,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block214_input,4.0,10,True,False,10,0.0,0.021,POP SWAP2 SWAP1 POP ,4,4.0,0,0,4.0,"['POP', 'SWAP2', 'SWAP1', 'POP']",4,0.0
80,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block40_input,9.0,27,True,False,27,0.0,0.107,ISZERO ISZERO PUSH 40 MLOAD SWAP1 DUP2 MSTORE PUSH 20 ADD ,9,9.0,5,2,11.0,"['PUSH1', 'MLOAD', 'SWAP1', 'ISZERO', 'ISZERO', 'DUP2', 'MSTORE', 'PUSH1', 'ADD']",11,0.0
81,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block137_input,,,False,True,5868,,50.012,,36,,9,5,,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP1', 'DUP7', 'AND', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'MSTORE', 'PUSH1', 'DUP1', 'DUP3', 'KECCAK256', 'SWAP4', 'SWAP1', 'SWAP4', 'SSTORE', 'SWAP1', 'DUP6', 'AND', 'DUP2', 'MSTORE', 'SWAP1', 'DUP2', 'KECCAK256', 'DUP1', 'SLOAD', 'DUP5', 'SWAP3', 'SWAP1', 'PUSHTAG', 'SWAP1', 'DUP5', 'SWAP1']",51,
82,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block26_input,3.0,9,True,False,9,0.0,0.018,PUSH 30ba25d DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
83,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block177_input,17.0,47,False,False,47,0.0,10.026,POP SWAP2 SWAP2 SWAP2 SWAP5 SWAP4 POP POP PUSH 1f ADD PUSH ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe0 AND ADD PUSH 40 ADD SWAP2 POP ,17,17.0,4,3,51.0,"['POP', 'PUSH1', 'ADD', 'PUSH1', 'NOT', 'AND', 'SWAP3', 'SWAP1', 'SWAP3', 'ADD', 'PUSH1', 'ADD', 'SWAP4', 'SWAP3', 'POP', 'POP', 'POP']",20,-31.0
84,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_ECDSA_initial_block1_input,6.0,18,True,False,24,6.0,0.017,PUSH 4e487b7100000000000000000000000000000000000000000000000000000000 PUSH 0 MSTORE PUSH 0 PUSH 4 MSTORE ,6,6.0,2,3,41.0,"['PUSH4', 'PUSH1', 'SHL', 'PUSH1', 'MSTORE', 'PUSH1', 'PUSH1', 'MSTORE']",16,-25.0
85,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block24_input,3.0,9,True,False,9,0.0,0.019,PUSH 632db21c DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
86,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block127_input,27.0,81,False,False,93,12.0,59.962,PUSH 40 MLOAD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSH 22 DUP2 PUSH 20 PUSH 4 DUP5 ADD MSTORE PUSH 24 ADD MSTORE PUSH 7373000000000000000000000000000000000000000000000000000000000000 DUP2 PUSH 45524332303a20617070726f766520746f20746865207a65726f206164647265 PUSH 44 DUP5 ADD MSTORE PUSH 64 ADD MSTORE PUSH 84 ADD ,27,27.0,11,11,131.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH32', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH2', 'PUSH1', 'SHL', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD']",78,-53.0
87,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block205_input,6.0,15,True,False,18,3.0,0.138,SWAP4 POP POP SWAP1 POP SWAP2 ,7,6.0,0,0,6.0,"['SWAP1', 'POP', 'SWAP3', 'POP', 'SWAP3', 'SWAP1', 'POP']",7,1.0
88,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block173_input,4.0,12,True,False,12,0.0,0.022,DUP2 DUP2 LT ISZERO ,4,4.0,2,0,4.0,"['DUP2', 'DUP2', 'LT', 'ISZERO']",4,0.0
89,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block94_input,5.0,12,True,False,15,3.0,0.034,POP POP POP PUSH 1 SWAP1 ,6,5.0,0,1,6.0,"['POP', 'PUSH1', 'SWAP3', 'SWAP2', 'POP', 'POP']",7,1.0
90,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block108_input,27.0,81,True,False,93,12.0,44.984,PUSH 40 MLOAD PUSH 45524332303a2064656372656173656420616c6c6f77616e63652062656c6f77 PUSH 44 DUP3 ADD PUSH 20 PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP5 MSTORE DUP4 PUSH 4 ADD MSTORE PUSH 25 PUSH 24 DUP5 ADD MSTORE MSTORE PUSH 84 PUSH 207a65726f000000000000000000000000000000000000000000000000000000 DUP3 PUSH 64 ADD MSTORE ADD ,27,27.0,11,11,131.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH32', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH5', 'PUSH1', 'SHL', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD']",81,-50.0
91,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block16_input,2.0,5,True,False,5,0.0,0.013,POP SWAP1 ,2,2.0,0,0,2.0,"['POP', 'SWAP1']",2,0.0
92,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block200_input,5.0,13,True,False,13,0.0,0.02,POP SWAP1 POP CALLDATALOAD SWAP1 ,5,5.0,1,0,5.0,"['POP', 'CALLDATALOAD', 'SWAP2', 'SWAP1', 'POP']",5,0.0
93,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block13_input,4.0,12,True,False,12,0.0,0.019,DUP3 DUP2 GT ISZERO ,4,4.0,2,0,4.0,"['DUP3', 'DUP2', 'GT', 'ISZERO']",4,0.0
94,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block142_input,16.0,772,True,False,790,18.0,3.517,PUSH ffffffffffffffffffffffffffffffffffffffff DUP3 AND PUSH 0 MSTORE PUSH 4 PUSH 20 MSTORE PUSH 40 PUSH 0 KECCAK256 SLOAD DUP2 DUP2 LT ISZERO ,18,16.0,7,5,41.0,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP3', 'AND', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'MSTORE', 'PUSH1', 'SWAP1', 'KECCAK256', 'SLOAD', 'DUP2', 'DUP2', 'LT', 'ISZERO']",29,-12.0
95,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block8_input,3.0,9,True,False,9,0.0,0.02,PUSH ca706bcf DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
96,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block215_input,5.0,15,True,False,15,0.0,0.032,PUSH 0 DUP3 DUP3 LT ISZERO ,5,5.0,2,1,6.0,"['PUSH1', 'DUP3', 'DUP3', 'LT', 'ISZERO']",6,0.0
97,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block89_input,9.0,54,True,False,57,3.0,0.21,PUSH 20 PUSH 0 KECCAK256 SWAP2 PUSH 0 MSTORE DUP3 ADD SWAP2 ,10,9.0,3,2,12.0,"['DUP3', 'ADD', 'SWAP2', 'SWAP1', 'PUSH1', 'MSTORE', 'PUSH1', 'PUSH1', 'KECCAK256', 'SWAP1']",13,1.0
98,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block83_input,5.0,10,True,False,10,0.0,0.026,POP POP POP POP POP ,5,5.0,0,0,5.0,"['POP', 'POP', 'POP', 'POP', 'POP']",5,0.0
99,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block79_input,6.0,18,True,False,18,0.0,0.021,PUSH 40 MLOAD DUP1 SWAP2 SUB SWAP1 ,6,6.0,2,1,7.0,"['PUSH1', 'MLOAD', 'DUP1', 'SWAP2', 'SUB', 'SWAP1']",7,0.0
100,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block15_input,3.0,9,True,False,9,0.0,0.018,PUSH a457c2d7 DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
101,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block49_input,7.0,21,True,False,21,0.0,0.035,PUSH 40 MLOAD PUSH 12 DUP2 MSTORE PUSH 20 ADD ,7,7.0,3,3,10.0,"['PUSH1', 'MLOAD', 'PUSH1', 'DUP2', 'MSTORE', 'PUSH1', 'ADD']",10,0.0
102,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block217_input,3.0,8,True,False,8,0.0,0.02,POP SUB SWAP1 ,3,3.0,1,0,3.0,"['POP', 'SUB', 'SWAP1']",3,0.0
103,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block163_input,9.0,27,True,False,29,2.0,0.696,SWAP1 DUP5 ADD SWAP1 DUP6 DUP3 PUSH 1f ADD SLT ,10,9.0,3,1,10.0,"['DUP2', 'DUP6', 'ADD', 'SWAP2', 'POP', 'DUP6', 'PUSH1', 'DUP4', 'ADD', 'SLT']",11,1.0
104,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block153.1_input,3.0,9,True,False,9,0.0,0.018,ISZERO DUP1 ISZERO ,3,3.0,2,0,3.0,"['ISZERO', 'DUP1', 'ISZERO']",3,0.0
105,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block125_input,27.0,81,True,False,93,12.0,38.088,PUSH 40 MLOAD PUSH 20 PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP3 MSTORE PUSH 4 DUP3 ADD MSTORE PUSH 7265737300000000000000000000000000000000000000000000000000000000 PUSH 24 PUSH 24 DUP4 ADD MSTORE PUSH 45524332303a20617070726f76652066726f6d20746865207a65726f20616464 PUSH 44 DUP4 ADD MSTORE PUSH 64 DUP3 ADD MSTORE PUSH 84 ADD ,27,27.0,11,10,131.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'DUP1', 'DUP3', 'ADD', 'MSTORE', 'PUSH32', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH4', 'PUSH1', 'SHL', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD']",79,-52.0
106,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block110_input,6.0,14,True,False,17,3.0,0.04,POP POP POP POP PUSH 1 SWAP1 ,7,6.0,0,1,7.0,"['POP', 'PUSH1', 'SWAP4', 'SWAP3', 'POP', 'POP', 'POP']",8,1.0
107,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block107_input,,,False,True,849,,50.002,,29,,10,5,,"['CALLER', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'DUP1', 'DUP4', 'KECCAK256', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP7', 'AND', 'DUP5', 'MSTORE', 'SWAP1', 'SWAP2', 'MSTORE', 'DUP2', 'KECCAK256', 'SLOAD', 'DUP3', 'DUP2', 'LT', 'ISZERO']",40,
108,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block97_input,10.0,5724,True,False,5769,45.0,0.418,PUSH 3 SLOAD PUSH ffffffffffffffffffffffff0000000000000000000000000000000000000000 AND SWAP1 PUSH ffffffffffffffffffffffffffffffffffffffff AND OR PUSH 3 SSTORE ,17,10.0,5,3,64.0,"['PUSH1', 'DUP1', 'SLOAD', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'NOT', 'AND', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'SWAP3', 'SWAP1', 'SWAP3', 'AND', 'SWAP2', 'SWAP1', 'SWAP2', 'OR', 'SWAP1', 'SSTORE']",32,-32.0
109,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block188_input,5.0,12,True,False,12,0.0,0.024,SWAP3 POP POP POP SWAP1 ,5,5.0,0,0,5.0,"['SWAP4', 'SWAP3', 'POP', 'POP', 'POP']",5,0.0
110,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block92_input,8.0,18,True,False,18,0.0,0.083,POP POP POP POP POP SWAP1 POP SWAP1 ,8,8.0,0,0,8.0,"['POP', 'POP', 'POP', 'POP', 'POP', 'SWAP1', 'POP', 'SWAP1']",8,0.0
111,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block73_input,3.0,706,True,False,706,0.0,0.014,PUSHTAG 50 PUSH 0 SLOAD ,3,3.0,2,1,8.0,"['PUSHTAG', 'PUSH1', 'SLOAD']",8,0.0
112,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block3_input,18.0,54,True,False,81,27.0,2.974,PUSHTAG 10 PUSH 7 PUSH 40 MLOAD DUP1 PUSH 40 ADD PUSH 40 MSTORE PUSH 8 DUP2 MSTORE PUSH 20 ADD PUSH 4d41544943504144000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSH 8 ,25,18.0,7,5,61.0,"['PUSH1', 'DUP1', 'MLOAD', 'DUP1', 'DUP3', 'ADD', 'SWAP1', 'SWAP2', 'MSTORE', 'PUSH1', 'DUP1', 'DUP3', 'MSTORE', 'PUSH8', 'PUSH1', 'SHL', 'PUSH1', 'SWAP1', 'SWAP3', 'ADD', 'SWAP2', 'DUP3', 'MSTORE', 'PUSHTAG', 'SWAP2', 'PUSH1', 'SWAP2']",44,-17.0
113,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block44_input,2.0,703,True,False,703,0.0,0.019,PUSH 6 SLOAD ,2,2.0,1,1,3.0,"['PUSH1', 'SLOAD']",3,0.0
114,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block113_input,,,False,True,6589,,80.0,,43,,11,6,,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP2', 'AND', 'PUSH1', 'DUP2', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP2', 'DUP2', 'MSTORE', 'PUSH1', 'DUP1', 'DUP5', 'KECCAK256', 'DUP1', 'SLOAD', 'DUP1', 'DUP7', 'MSTORE', 'PUSH1', 'DUP3', 'ADD', 'DUP5', 'MSTORE', 'SWAP2', 'DUP6', 'KECCAK256', 'DUP9', 'SWAP1', 'SSTORE', 'SWAP5', 'DUP5', 'MSTORE', 'SWAP2', 'SWAP1', 'MSTORE', 'DUP3', 'SLOAD', 'SWAP1', 'SWAP3', 'SWAP1', 'SWAP2']",56,
115,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block76_input,2.0,6,True,False,18,12.0,0.017,PUSH ffffffffffffffffffffffffffffffffffffffff AND ,2,2.0,1,1,22.0,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'AND']",9,-13.0
116,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block139.0_input,6.0,18,True,False,18,0.0,0.029,PUSH 40 MLOAD DUP1 SWAP2 SUB SWAP1 ,6,6.0,2,1,7.0,"['PUSH1', 'MLOAD', 'DUP1', 'SWAP2', 'SUB', 'SWAP1']",7,0.0
117,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block119_input,3.0,9,True,False,21,12.0,0.02,DUP2 PUSH ffffffffffffffffffffffffffffffffffffffff AND ,3,3.0,1,1,23.0,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP3', 'AND']",10,-13.0
118,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block12_input,3.0,9,True,False,9,0.0,0.021,SWAP2 DUP3 ADD ,3,3.0,1,0,3.0,"['SWAP2', 'DUP3', 'ADD']",3,0.0
119,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block154.1_input,1.0,2,True,False,2,0.0,0.012,RETURNDATASIZE ,1,1.0,1,0,1.0,['RETURNDATASIZE'],1,0.0
120,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block91_input,8.0,24,True,False,24,0.0,0.058,DUP3 SWAP1 SUB PUSH 1f AND DUP3 ADD SWAP2 ,8,8.0,3,1,9.0,"['DUP3', 'SWAP1', 'SUB', 'PUSH1', 'AND', 'DUP3', 'ADD', 'SWAP2']",9,0.0
121,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block85_input,,,False,True,794,,30.031,,31,,11,3,,"['DUP1', 'PUSH1', 'ADD', 'PUSH1', 'DUP1', 'SWAP2', 'DIV', 'MUL', 'PUSH1', 'ADD', 'PUSH1', 'MLOAD', 'SWAP1', 'DUP2', 'ADD', 'PUSH1', 'MSTORE', 'DUP1', 'SWAP3', 'SWAP2', 'SWAP1', 'DUP2', 'DUP2', 'MSTORE', 'PUSH1', 'ADD', 'DUP3', 'DUP1', 'SLOAD', 'PUSHTAG', 'SWAP1']",41,
122,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block152_input,27.0,81,True,False,93,12.0,58.358,PUSH 40 MLOAD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSH 22 DUP2 PUSH 20 PUSH 4 DUP5 ADD MSTORE PUSH 24 ADD MSTORE PUSH 7565000000000000000000000000000000000000000000000000000000000000 DUP2 PUSH 45434453413a20696e76616c6964207369676e6174757265202776272076616c PUSH 44 DUP5 ADD MSTORE PUSH 64 ADD MSTORE PUSH 84 ADD ,27,27.0,11,11,131.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH32', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH2', 'PUSH1', 'SHL', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD']",78,-53.0
