,block_id,target_gas_cost,real_gas,shown_optimal,no_model_found,source_gas_cost,saved_gas,solver_time_in_sec,target_disasm,init_progr_len,final_progr_len,number_of_necessary_uninterpreted_instructions,number_of_necessary_push,bytes_required,original_instrs,original_bytes,saved_bytes
68,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block109_input,3.0,9,True,False,9,0.0,0.02,DUP3 MLOAD ISZERO ,3,3.0,2,0,3.0,"['DUP3', 'MLOAD', 'ISZERO']",3,0.0
69,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block2_input,4.0,10,True,False,10,0.0,0.023,POP PUSH 4 CALLDATASIZE LT ,4,4.0,2,1,5.0,"['POP', 'PUSH1', 'CALLDATASIZE', 'LT']",5,0.0
70,0x3E873439949793e8c577E08629c36Ed8c184e7D9_SafeERC20_initial_block0.0_input,6.0,18,True,False,18,0.0,0.044,PUSH#[$] 0 PUSH[$] 0 PUSH b PUSH#[$] 0 PUSH[$] 0 PUSH b ,6,6.0,2,1,24.0,"['PUSH#[$]', 'PUSH[$]', 'PUSH1', 'DUP3', 'DUP3', 'DUP3']",15,-9.0
71,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block43_input,1.0,3,True,False,3,0.0,0.017,SWAP1 ,1,1.0,0,0,1.0,['SWAP1'],1,0.0
72,0x3E873439949793e8c577E08629c36Ed8c184e7D9_Address_block0_input,6.0,17,True,False,17,0.0,0.026,ADDRESS PUSHDEPLOYADDRESS EQ PUSH 80 PUSH 40 MSTORE ,6,6.0,4,2,28.0,"['PUSHDEPLOYADDRESS', 'ADDRESS', 'EQ', 'PUSH1', 'PUSH1', 'MSTORE']",28,0.0
73,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block139_input,4.0,12,True,False,12,0.0,0.028,DUP4 DUP2 GT ISZERO ,4,4.0,2,0,4.0,"['DUP4', 'DUP2', 'GT', 'ISZERO']",4,0.0
74,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block85_input,3.0,6,True,False,6,0.0,0.015,POP POP POP ,3,3.0,0,0,3.0,"['POP', 'POP', 'POP']",3,0.0
75,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block71_input,6.0,714,True,False,726,12.0,0.024,PUSH 0 SLOAD PUSH ffffffffffffffffffffffffffffffffffffffff AND CALLER EQ ,6,6.0,4,2,27.0,"['PUSH1', 'SLOAD', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'AND', 'CALLER', 'EQ']",14,-13.0
76,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block38.1_input,3.0,9,True,False,9,0.0,0.02,ISZERO DUP1 ISZERO ,3,3.0,2,0,3.0,"['ISZERO', 'DUP1', 'ISZERO']",3,0.0
77,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block60_input,22.0,66,True,False,72,6.0,3.238,PUSH 40 MLOAD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSH 20 PUSH 4 DUP3 ADD MSTORE PUSH 1e DUP2 PUSH 24 ADD MSTORE PUSH 4e756d657261746f722063616e6e6f7420626520657175616c20746f20300000 DUP2 PUSH 44 ADD MSTORE PUSH 64 ADD ,22,22.0,9,9,93.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH32', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD']",67,-26.0
78,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block11_input,3.0,9,True,False,9,0.0,0.023,PUSH 19375c63 DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
79,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block12_input,3.0,9,True,False,9,0.0,0.022,PUSH 3e0baf07 DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
80,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block83_input,19.0,57,True,False,62,5.0,14.025,PUSH 0 PUSHTAG 118 DUP4 DUP4 PUSH 40 MLOAD PUSH 1a PUSH 40 DUP3 ADD PUSH 40 MSTORE DUP2 MSTORE PUSH 536166654d6174683a206469766973696f6e206279207a65726f000000000000 DUP2 PUSH 20 ADD MSTORE ,21,19.0,7,5,61.0,"['PUSH1', 'PUSHTAG', 'DUP4', 'DUP4', 'PUSH1', 'MLOAD', 'DUP1', 'PUSH1', 'ADD', 'PUSH1', 'MSTORE', 'DUP1', 'PUSH1', 'DUP2', 'MSTORE', 'PUSH1', 'ADD', 'PUSH32', 'DUP2', 'MSTORE', 'POP']",63,2.0
81,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block107_input,3.0,9,True,False,9,0.0,0.019,PUSH 60 DUP4 ISZERO ,3,3.0,1,1,4.0,"['PUSH1', 'DUP4', 'ISZERO']",4,0.0
82,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block132_input,3.0,10,True,False,10,0.0,0.018,POP MUL SWAP1 ,3,3.0,1,0,3.0,"['POP', 'MUL', 'SWAP1']",3,0.0
83,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block114_input,3.0,8,True,False,8,0.0,0.021,SWAP1 POP SWAP1 ,3,3.0,0,0,3.0,"['SWAP2', 'SWAP1', 'POP']",3,0.0
84,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block46_input,6.0,714,True,False,726,12.0,0.025,PUSH 0 SLOAD PUSH ffffffffffffffffffffffffffffffffffffffff AND CALLER EQ ,6,6.0,4,2,27.0,"['PUSH1', 'SLOAD', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'AND', 'CALLER', 'EQ']",14,-13.0
85,0x3E873439949793e8c577E08629c36Ed8c184e7D9_SafeMath_initial_block0.1_input,6.0,18,True,False,18,0.0,0.029,DUP1 MLOAD PUSH 0 BYTE PUSH 73 EQ ,6,6.0,3,2,8.0,"['DUP1', 'MLOAD', 'PUSH1', 'BYTE', 'PUSH1', 'EQ']",8,0.0
86,0x3E873439949793e8c577E08629c36Ed8c184e7D9_Ownable_block16_input,6.0,714,True,False,726,12.0,0.025,PUSH 0 SLOAD PUSH ffffffffffffffffffffffffffffffffffffffff AND CALLER EQ ,6,6.0,4,2,27.0,"['PUSH1', 'SLOAD', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'AND', 'CALLER', 'EQ']",14,-13.0
